method,experiment_type,experiment_variant,dataset_direction,model,brier_before,brier_after,ece_before,ece_after,mce_before,mce_after,brier_delta,ece_delta,mce_delta,experiment_id,n,brier_win,ece_win,mce_win,all_win,any_degrade,outcome,failure_category,model_family
intercept_only,external_kaggle_uci,cfs_plus_chol,switzerland__to__kaggle,lgbm,0.460067,0.459755,0.461263,0.460909,0.481517,0.480115,-0.000313,-0.000354,-0.001402,external_kaggle_uci__cfs_plus_chol__switzerland__to__kaggle__lgbm.json,1,True,True,True,True,False,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs_plus_chol,switzerland__to__kaggle,lr,0.455599,0.455170,0.455198,0.454740,0.455198,0.454740,-0.000429,-0.000458,-0.000458,external_kaggle_uci__cfs_plus_chol__switzerland__to__kaggle__lr.json,1,True,True,True,True,False,neutral,neutral,linear
intercept_only,external_kaggle_uci,cfs_plus_chol,switzerland__to__kaggle,rf,0.249518,0.249055,0.102259,0.100010,0.306490,0.304109,-0.000463,-0.002249,-0.002381,external_kaggle_uci__cfs_plus_chol__switzerland__to__kaggle__rf.json,1,True,True,True,True,False,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs_plus_chol,switzerland__to__kaggle,xgb,0.461902,0.461641,0.458185,0.457903,0.524851,0.523199,-0.000261,-0.000282,-0.001652,external_kaggle_uci__cfs_plus_chol__switzerland__to__kaggle__xgb.json,1,True,True,True,True,False,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs_plus_chol,va__to__kaggle,lgbm,0.295106,0.294317,0.231051,0.229370,0.316317,0.314732,-0.000789,-0.001681,-0.001585,external_kaggle_uci__cfs_plus_chol__va__to__kaggle__lgbm.json,1,True,True,True,True,False,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs_plus_chol,va__to__kaggle,lr,0.241641,0.241741,0.083871,0.084027,0.163379,0.161907,0.000100,0.000156,-0.001472,external_kaggle_uci__cfs_plus_chol__va__to__kaggle__lr.json,1,False,False,True,False,True,neutral,neutral,linear
intercept_only,external_kaggle_uci,cfs_plus_chol,va__to__kaggle,rf,0.237730,0.237660,0.087004,0.085950,0.231052,0.229170,-0.000071,-0.001054,-0.001882,external_kaggle_uci__cfs_plus_chol__va__to__kaggle__rf.json,1,True,True,True,True,False,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs_plus_chol,va__to__kaggle,xgb,0.293948,0.293151,0.227110,0.225559,0.294123,0.291970,-0.000796,-0.001551,-0.002153,external_kaggle_uci__cfs_plus_chol__va__to__kaggle__xgb.json,1,True,True,True,True,False,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va__to__kaggle,lgbm,0.262292,0.262629,0.159188,0.159967,0.477162,0.478968,0.000336,0.000779,0.001805,external_kaggle_uci__cfs__cleveland+hungary+switzerland+va__to__kaggle__lgbm.json,1,False,False,False,False,True,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va__to__kaggle,lr,0.272979,0.273373,0.178726,0.179183,0.303414,0.303024,0.000395,0.000457,-0.000390,external_kaggle_uci__cfs__cleveland+hungary+switzerland+va__to__kaggle__lr.json,1,False,False,True,False,True,neutral,neutral,linear
intercept_only,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va__to__kaggle,rf,0.261179,0.261639,0.142096,0.143176,0.551274,0.378401,0.000459,0.001080,-0.172872,external_kaggle_uci__cfs__cleveland+hungary+switzerland+va__to__kaggle__rf.json,1,False,False,True,False,True,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va__to__kaggle,xgb,0.260731,0.261097,0.156978,0.157422,0.385051,0.390975,0.000367,0.000444,0.005924,external_kaggle_uci__cfs__cleveland+hungary+switzerland+va__to__kaggle__xgb.json,1,False,False,False,False,True,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,cleveland__to__kaggle,lgbm,0.279759,0.280187,0.181060,0.182417,0.587716,0.588938,0.000428,0.001357,0.001222,external_kaggle_uci__cfs__cleveland__to__kaggle__lgbm.json,1,False,False,False,False,True,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,cleveland__to__kaggle,lr,0.265364,0.265937,0.160297,0.162196,0.265989,0.267200,0.000573,0.001899,0.001212,external_kaggle_uci__cfs__cleveland__to__kaggle__lr.json,1,False,False,False,False,True,neutral,neutral,linear
intercept_only,external_kaggle_uci,cfs,cleveland__to__kaggle,rf,0.253874,0.254271,0.130683,0.130344,0.431318,0.420384,0.000396,-0.000340,-0.010934,external_kaggle_uci__cfs__cleveland__to__kaggle__rf.json,1,False,True,True,False,True,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,cleveland__to__kaggle,xgb,0.268025,0.268478,0.158559,0.157605,0.312496,0.313765,0.000453,-0.000954,0.001269,external_kaggle_uci__cfs__cleveland__to__kaggle__xgb.json,1,False,True,False,False,True,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,hungary__to__kaggle,lgbm,0.292313,0.293049,0.241751,0.242967,0.376069,0.377951,0.000736,0.001215,0.001882,external_kaggle_uci__cfs__hungary__to__kaggle__lgbm.json,1,False,False,False,False,True,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,hungary__to__kaggle,lr,0.266595,0.267210,0.138539,0.140716,0.138539,0.140716,0.000615,0.002176,0.002176,external_kaggle_uci__cfs__hungary__to__kaggle__lr.json,1,False,False,False,False,True,neutral,neutral,linear
intercept_only,external_kaggle_uci,cfs,hungary__to__kaggle,rf,0.246507,0.246998,0.153505,0.155360,0.261178,0.258532,0.000490,0.001855,-0.002646,external_kaggle_uci__cfs__hungary__to__kaggle__rf.json,1,False,False,True,False,True,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,hungary__to__kaggle,xgb,0.289189,0.289866,0.214228,0.215491,0.411301,0.414703,0.000677,0.001262,0.003402,external_kaggle_uci__cfs__hungary__to__kaggle__xgb.json,1,False,False,False,False,True,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__cleveland+hungary+switzerland+va,lgbm,0.292284,0.291099,0.207030,0.210035,0.419672,0.417438,-0.001185,0.003005,-0.002235,external_kaggle_uci__cfs__kaggle__to__cleveland+hungary+switzerland+va__lgbm.json,1,True,False,True,False,True,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__cleveland+hungary+switzerland+va,lr,0.266936,0.266352,0.139382,0.148846,0.449107,0.524363,-0.000584,0.009464,0.075256,external_kaggle_uci__cfs__kaggle__to__cleveland+hungary+switzerland+va__lr.json,1,True,False,False,False,True,degraded,mce_degraded,linear
intercept_only,external_kaggle_uci,cfs,kaggle__to__cleveland+hungary+switzerland+va,rf,0.272529,0.271604,0.175279,0.174303,0.300358,0.401868,-0.000925,-0.000976,0.101510,external_kaggle_uci__cfs__kaggle__to__cleveland+hungary+switzerland+va__rf.json,1,True,True,False,False,True,degraded,mce_degraded|mce_severe,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__cleveland+hungary+switzerland+va,xgb,0.279852,0.280016,0.184335,0.185703,0.462780,0.489617,0.000164,0.001368,0.026837,external_kaggle_uci__cfs__kaggle__to__cleveland+hungary+switzerland+va__xgb.json,1,False,False,False,False,True,degraded,mce_degraded,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__cleveland,lgbm,0.269851,0.265918,0.187739,0.198179,0.420165,0.410928,-0.003933,0.010440,-0.009237,external_kaggle_uci__cfs__kaggle__to__cleveland__lgbm.json,1,True,False,True,False,True,degraded,ece_degraded,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__cleveland,lr,0.259623,0.255148,0.180040,0.163891,0.305634,0.329438,-0.004475,-0.016150,0.023805,external_kaggle_uci__cfs__kaggle__to__cleveland__lr.json,1,True,True,False,False,True,neutral,mce_degraded,linear
intercept_only,external_kaggle_uci,cfs,kaggle__to__cleveland,rf,0.272684,0.268095,0.184699,0.170579,0.310159,0.288344,-0.004589,-0.014120,-0.021814,external_kaggle_uci__cfs__kaggle__to__cleveland__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__cleveland,xgb,0.275072,0.270854,0.201068,0.199393,0.409095,0.406219,-0.004218,-0.001674,-0.002876,external_kaggle_uci__cfs__kaggle__to__cleveland__xgb.json,1,True,True,True,True,False,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__hungary,lgbm,0.304626,0.278222,0.236992,0.203714,0.509065,0.403550,-0.026404,-0.033279,-0.105515,external_kaggle_uci__cfs__kaggle__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__hungary,lr,0.280204,0.258027,0.219915,0.190552,0.545472,0.550945,-0.022178,-0.029363,0.005473,external_kaggle_uci__cfs__kaggle__to__hungary__lr.json,1,True,True,False,False,True,improved,success,linear
intercept_only,external_kaggle_uci,cfs,kaggle__to__hungary,rf,0.290648,0.263479,0.230966,0.178164,0.438482,0.351818,-0.027169,-0.052802,-0.086664,external_kaggle_uci__cfs__kaggle__to__hungary__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__hungary,xgb,0.304546,0.277020,0.242574,0.209628,0.903922,0.403641,-0.027526,-0.032946,-0.500281,external_kaggle_uci__cfs__kaggle__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__switzerland,lgbm,0.307243,0.098893,0.390332,0.108224,0.963850,0.656499,-0.208350,-0.282108,-0.307351,external_kaggle_uci__cfs__kaggle__to__switzerland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__switzerland,lr,0.292223,0.078637,0.390751,0.081313,0.833126,0.322419,-0.213586,-0.309438,-0.510707,external_kaggle_uci__cfs__kaggle__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_only,external_kaggle_uci,cfs,kaggle__to__switzerland,rf,0.278399,0.080299,0.374242,0.059748,0.839650,0.235308,-0.198101,-0.314493,-0.604342,external_kaggle_uci__cfs__kaggle__to__switzerland__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__switzerland,xgb,0.291270,0.088733,0.373230,0.091993,0.952957,0.562759,-0.202537,-0.281237,-0.390198,external_kaggle_uci__cfs__kaggle__to__switzerland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__va,lgbm,0.252084,0.214895,0.192505,0.119058,0.376892,0.433871,-0.037189,-0.073447,0.056980,external_kaggle_uci__cfs__kaggle__to__va__lgbm.json,1,True,True,False,False,True,improved,success,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__va,lr,0.223299,0.247372,0.148426,0.205193,0.279275,0.670464,0.024073,0.056767,0.391189,external_kaggle_uci__cfs__kaggle__to__va__lr.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,linear
intercept_only,external_kaggle_uci,cfs,kaggle__to__va,rf,0.228270,0.244073,0.129338,0.185111,0.393003,0.488977,0.015802,0.055773,0.095974,external_kaggle_uci__cfs__kaggle__to__va__rf.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded,tree
intercept_only,external_kaggle_uci,cfs,kaggle__to__va,xgb,0.262105,0.276232,0.186929,0.245480,0.506031,0.439335,0.014127,0.058550,-0.066696,external_kaggle_uci__cfs__kaggle__to__va__xgb.json,1,False,False,True,False,True,degraded,brier_degraded|ece_degraded|ece_severe,tree
intercept_only,external_kaggle_uci,cfs,switzerland__to__kaggle,lgbm,0.460067,0.459755,0.461263,0.460909,0.481517,0.480115,-0.000313,-0.000354,-0.001402,external_kaggle_uci__cfs__switzerland__to__kaggle__lgbm.json,1,True,True,True,True,False,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,switzerland__to__kaggle,lr,0.455599,0.455170,0.455198,0.454740,0.455198,0.454740,-0.000429,-0.000458,-0.000458,external_kaggle_uci__cfs__switzerland__to__kaggle__lr.json,1,True,True,True,True,False,neutral,neutral,linear
intercept_only,external_kaggle_uci,cfs,switzerland__to__kaggle,rf,0.249518,0.249055,0.102259,0.100010,0.306490,0.304109,-0.000463,-0.002249,-0.002381,external_kaggle_uci__cfs__switzerland__to__kaggle__rf.json,1,True,True,True,True,False,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,switzerland__to__kaggle,xgb,0.461902,0.461641,0.458185,0.457903,0.524851,0.523199,-0.000261,-0.000282,-0.001652,external_kaggle_uci__cfs__switzerland__to__kaggle__xgb.json,1,True,True,True,True,False,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,va__to__kaggle,lgbm,0.278163,0.277416,0.213904,0.211081,0.302139,0.307060,-0.000747,-0.002823,0.004921,external_kaggle_uci__cfs__va__to__kaggle__lgbm.json,1,True,True,False,False,True,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,va__to__kaggle,lr,0.276106,0.275335,0.183716,0.181641,0.502760,0.488400,-0.000772,-0.002075,-0.014359,external_kaggle_uci__cfs__va__to__kaggle__lr.json,1,True,True,True,True,False,neutral,neutral,linear
intercept_only,external_kaggle_uci,cfs,va__to__kaggle,rf,0.232303,0.232343,0.065334,0.065035,0.241543,0.238175,0.000040,-0.000299,-0.003368,external_kaggle_uci__cfs__va__to__kaggle__rf.json,1,False,True,True,False,True,neutral,neutral,tree
intercept_only,external_kaggle_uci,cfs,va__to__kaggle,xgb,0.267872,0.267196,0.202958,0.201159,0.454093,0.515801,-0.000676,-0.001799,0.061707,external_kaggle_uci__cfs__va__to__kaggle__xgb.json,1,True,True,False,False,True,degraded,mce_degraded,tree
intercept_only,external_uci,,cleveland+hungary+switzerland__to__va,lgbm,0.191145,0.247768,0.108475,0.227360,0.253585,0.468858,0.056623,0.118885,0.215273,external_uci__cleveland+hungary+switzerland__to__va__lgbm.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_only,external_uci,,cleveland+hungary+switzerland__to__va,lr,0.186701,0.229189,0.121367,0.205225,0.276775,0.431912,0.042488,0.083858,0.155137,external_uci__cleveland+hungary+switzerland__to__va__lr.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,linear
intercept_only,external_uci,,cleveland+hungary+switzerland__to__va,rf,0.176358,0.224269,0.079225,0.213722,0.251293,0.637551,0.047911,0.134498,0.386258,external_uci__cleveland+hungary+switzerland__to__va__rf.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_only,external_uci,,cleveland+hungary+switzerland__to__va,xgb,0.205991,0.271116,0.118897,0.250477,0.339558,0.666445,0.065125,0.131579,0.326887,external_uci__cleveland+hungary+switzerland__to__va__xgb.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_only,external_uci,,cleveland+hungary+va__to__switzerland,lgbm,0.202972,0.068544,0.327033,0.031175,0.666698,0.736555,-0.134428,-0.295859,0.069857,external_uci__cleveland+hungary+va__to__switzerland__lgbm.json,1,True,True,False,False,True,improved,success,tree
intercept_only,external_uci,,cleveland+hungary+va__to__switzerland,lr,0.198139,0.070079,0.325376,0.053460,0.634427,0.447123,-0.128060,-0.271916,-0.187304,external_uci__cleveland+hungary+va__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_only,external_uci,,cleveland+hungary+va__to__switzerland,rf,0.184268,0.065000,0.322440,0.035501,0.657304,0.724699,-0.119268,-0.286939,0.067395,external_uci__cleveland+hungary+va__to__switzerland__rf.json,1,True,True,False,False,True,improved,success,tree
intercept_only,external_uci,,cleveland+hungary+va__to__switzerland,xgb,0.200732,0.065382,0.327810,0.030276,0.630258,0.765397,-0.135349,-0.297534,0.135140,external_uci__cleveland+hungary+va__to__switzerland__xgb.json,1,True,True,False,False,True,improved,success,tree
intercept_only,external_uci,,cleveland+switzerland+va__to__hungary,lgbm,0.217129,0.168676,0.250689,0.153205,0.402791,0.311014,-0.048453,-0.097484,-0.091777,external_uci__cleveland+switzerland+va__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,cleveland+switzerland+va__to__hungary,lr,0.194910,0.152997,0.258732,0.190216,0.466103,0.400085,-0.041914,-0.068516,-0.066018,external_uci__cleveland+switzerland+va__to__hungary__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_only,external_uci,,cleveland+switzerland+va__to__hungary,rf,0.166508,0.140692,0.184661,0.140187,0.282383,0.236272,-0.025816,-0.044474,-0.046110,external_uci__cleveland+switzerland+va__to__hungary__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,cleveland+switzerland+va__to__hungary,xgb,0.221402,0.175244,0.248056,0.136270,0.442840,0.348597,-0.046157,-0.111786,-0.094243,external_uci__cleveland+switzerland+va__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,cleveland__to__hungary,lgbm,0.158929,0.134935,0.162981,0.123023,0.572645,0.441255,-0.023994,-0.039958,-0.131390,external_uci__cleveland__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,cleveland__to__hungary,lr,0.455337,0.395335,0.514474,0.461719,0.735020,0.815383,-0.060001,-0.052755,0.080364,external_uci__cleveland__to__hungary__lr.json,1,True,True,False,False,True,improved,success,linear
intercept_only,external_uci,,cleveland__to__hungary,rf,0.163525,0.137980,0.195728,0.110676,0.474050,0.268839,-0.025545,-0.085052,-0.205211,external_uci__cleveland__to__hungary__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,cleveland__to__hungary,xgb,0.165488,0.138596,0.166984,0.097360,0.536932,0.288858,-0.026892,-0.069624,-0.248075,external_uci__cleveland__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,cleveland__to__switzerland,lgbm,0.217624,0.071207,0.341179,0.051028,0.904005,0.591799,-0.146418,-0.290150,-0.312206,external_uci__cleveland__to__switzerland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_only,external_uci,,cleveland__to__switzerland,lr,0.226883,0.081661,0.317370,0.059668,0.943150,0.580637,-0.145222,-0.257703,-0.362512,external_uci__cleveland__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_only,external_uci,,cleveland__to__switzerland,rf,0.188505,0.065622,0.316506,0.034487,0.733491,0.782189,-0.122883,-0.282019,0.048698,external_uci__cleveland__to__switzerland__rf.json,1,True,True,False,False,True,improved,success,tree
